from,to,distance
7385,18031,66.8
19692,17866,50.7
14242,4620,70.2
19334,3091,18.3
16073,14457,31.6
17797,10637,41.6
17750,2602,65.2
11611,4398,82.7
3803,11673,33.2
18265,9282,42.8
10446,10210,30.8
12089,6974,80.2
13354,19185,25.0
8054,12738,10.5
14635,10878,39.5
7354,8233,77.2
8499,518,24.2
3277,16575,84.7
15881,11106,86.6
7790,2814,95.9
11850,14771,73.7
4184,12128,95.5
46,18344,15.7
6059,10184,54.0
18257,13123,44.8
538,16622,27.0
11728,7556,47.1
9919,13482,37.1
3300,14582,18.5
6219,3641,58.4
3327,7311,22.3
1538,6460,85.9
3179,10753,24.4
8373,8743,48.0
2130,13013,98.7
12967,18844,45.0
5588,16859,17.3
8556,12726,36.1
6957,1232,25.9
1041,8357,89.2
1551,6565,61.3
8377,16969,60.1
19936,12174,13.9
463,13246,82.9
3338,9314,74.2
15515,1839,87.4
2172,1030,21.5
9141,14768,16.5
5817,829,62.7
14248,792,78.6
1000,16270,47.5
302,14307,60.0
2946,17945,73.8
16595,5679,17.0
9192,1776,84.4
106,9352,58.0
2464,3833,79.1
9564,3829,25.9
19129,3549,34.8
1992,11914,22.8
5350,14191,48.7
12439,16797,15.3
15410,17684,64.1
6702,8458,8.9
17857,6566,11.0
1963,7565,88.6
10352,5770,19.2
19180,6449,64.5
5453,3059,84.5
14060,11948,87.9
19654,18068,13.6
10042,17366,13.8
12646,1519,44.7
12974,11834,64.4
3520,9667,33.7
7659,10225,32.4
19242,14718,47.4
6450,15822,72.3
12975,3726,73.9
9378,17026,50.9
15146,6394,36.4
2802,13556,22.0
18761,1211,59.2
9130,5139,40.8
16287,4802,44.4
5178,11061,50.3
11768,12917,24.9
13174,17132,80.2
7502,15818,5.3
10205,13875,78.5
19804,11685,79.5
10526,1748,13.3
17698,8793,89.1
13189,4774,76.5
6313,7267,56.1
16170,10410,89.2
11733,11995,44.7
2051,19392,43.0
4555,11993,41.6
7867,5433,74.6
1576,788,70.3
10864,8045,33.3
3622,3033,50.5
5567,1370,87.0
12650,8811,59.4
6240,10379,67.6
5249,14891,17.3
19824,18083,88.2
6096,4219,16.9
10932,18862,72.8
15636,14780,35.4
13941,17029,70.6
16938,7092,70.5
13882,8179,96.5
19608,18396,56.5
15841,2420,91.3
10990,13114,89.9
10079,4310,81.2
2698,10096,16.4
16686,9540,93.0
12643,17714,88.1
9252,5082,40.6
13907,17555,80.4
18837,18870,68.7
16614,16659,48.0
18651,19429,76.1
19051,14443,86.7
18016,7572,43.7
3468,16475,29.1
1901,1282,17.0
12802,18382,16.9
7273,17750,7.2
13092,686,95.9
8544,8279,26.9
17584,12971,85.2
10920,6090,39.5
11923,281,25.8
4585,11632,47.4
765,3237,45.8
10813,2277,13.2
3231,14225,16.3
874,17752,98.4
498,13244,93.4
882,18711,17.4
624,9317,36.6
12932,6284,49.6
10261,15323,73.1
18465,9130,81.2
4737,19425,73.4
5455,14910,10.6
17302,12532,88.8
5873,5742,76.3
6945,11838,35.2
2050,14409,20.0
5966,3803,35.8
15163,4478,90.9
12517,12989,57.7
3336,3530,61.9
17145,8580,92.8
14245,6784,8.6
7332,10905,33.9
8927,3067,22.2
413,6872,16.8
18835,16111,69.3
4160,1067,34.1
1809,14953,58.8
9565,36,53.2
5641,15315,35.7
10249,657,25.9
15475,7383,41.9
11102,3776,82.4
12454,728,25.9
473,5798,32.1
11135,3859,83.5
17454,16564,38.6
2769,6766,56.7
11371,13539,70.8
7253,11550,74.1
5078,8920,97.3
12935,10381,51.8
7153,7296,70.9
10703,16284,48.1
16828,11999,20.0
1772,15147,94.3
18545,13579,64.6
19705,13191,51.7
16513,14507,32.1
14513,19081,66.4
5223,9934,87.2
15983,10712,13.6
19847,13509,29.5
9525,18961,98.3
14952,2046,29.6
2999,8451,48.3
3609,1826,56.7
7507,10039,87.5
12817,13278,63.6
9771,17830,23.9
3388,19454,75.9
8321,3542,40.5
16109,1971,65.6
15046,2827,33.0
10412,9917,67.6
9615,17092,41.1
10659,4278,31.6
2983,7556,53.1
19240,6652,92.7
17231,15339,30.1
1013,13347,55.3
5545,10458,50.8
14323,18089,77.2
7295,13183,7.3
19701,1343,95.4
17684,15910,91.5
15619,12374,57.8
19084,15123,85.4
1498,6786,9.3
3745,18191,9.1
10120,845,70.3
19927,10537,24.9
6173,19331,85.7
3548,4641,71.0
17577,13955,84.8
17772,6979,89.9
9384,6217,22.8
11826,6607,32.0
17087,1055,76.0
14787,2711,6.0
14866,1343,89.4
9310,11094,17.7
14036,12742,86.8
8302,13193,12.6
9492,16072,20.9
18743,2210,82.1
8221,16528,54.8
16584,6384,98.3
5341,2908,30.7
5982,4320,32.7
10712,15690,96.3
10874,15777,95.9
47,18184,68.6
5382,1905,37.1
11432,18093,78.2
8809,18826,27.5
13579,1925,14.0
15200,11866,31.8
6001,5713,57.6
2250,8380,78.0
17000,10689,34.2
11175,2307,49.3
15782,9354,70.4
16577,2900,95.3
13189,10440,32.8
8117,3441,20.2
11876,446,87.9
1500,3598,69.8
7636,3364,67.7
4172,17677,37.9
16927,19932,20.8
10928,14635,24.6
7258,12066,65.2
16312,6974,43.6
6855,16328,43.1
16631,15841,97.1
5882,12002,82.1
10703,5511,84.0
19138,12459,27.3
13306,4072,14.6
4571,12568,55.3
10415,4507,90.4
17044,15997,5.3
11071,1298,61.8
6894,14617,87.9
10772,12084,54.3
1235,3919,38.0
19820,15875,46.9
7810,16243,80.2
2663,19614,17.2
15158,811,89.9
6158,10827,16.8
17169,2486,67.6
16684,1859,46.9
18265,10062,42.2
12065,17906,57.7
5945,5663,90.8
1296,12223,17.8
8751,18822,62.7
18385,9491,41.9
16699,7276,73.7
3474,10948,50.9
13393,7237,33.6
14045,6010,65.3
839,7565,49.3
9278,12132,11.8
13821,5599,34.3
4014,1528,84.0
6774,6471,69.8
12436,5684,37.2
6385,13110,9.6
9023,11155,6.3
18977,1171,99.8
6101,14334,39.3
6392,2557,23.8
884,18910,92.1
13048,12025,61.9
1187,13557,32.0
7552,5047,48.5
3132,15890,67.3
8672,401,59.4
10709,1067,38.8
15925,85,37.8
7654,1993,84.1
5359,11585,76.7
13395,10795,65.4
18119,14770,77.5
419,1645,66.0
7428,7209,60.7
11391,942,18.7
2781,12543,55.7
2859,15219,98.0
8168,1606,72.0
4131,10528,22.3
7444,15335,32.8
17221,929,16.2
8313,14979,77.6
7963,8378,17.9
15758,1044,55.4
15405,17999,7.0
12880,11017,21.3
18662,6264,63.2
19067,805,96.8
1845,1808,5.7
1761,5810,60.1
18035,9903,27.5
13377,4771,11.8
11413,5234,16.8
14991,3976,52.0
8347,17852,31.1
7770,463,92.4
5611,7402,55.0
572,4698,79.6
1192,2271,92.2
19115,6379,32.1
7158,9088,47.0
18118,17908,18.2
11306,4474,27.1
17866,3486,87.2
10096,15207,69.8
4930,3082,18.9
4376,15679,67.7
14998,13896,29.7
8194,10574,89.8
4293,801,18.4
19815,16052,33.8
13398,14458,14.1
1553,3555,96.0
16549,16665,35.9
11901,15198,47.0
1188,7798,87.6
2994,4735,52.7
11777,13056,23.4
3256,3962,72.3
13921,8915,45.0
5250,10566,48.1
4851,17541,36.8
4663,19943,67.9
14541,2934,34.8
435,15268,94.6
7884,14748,16.1
7730,14565,77.1
9292,6576,45.2
19171,14429,59.9
13394,7360,8.5
5054,6503,31.1
1500,881,23.8
11825,891,21.2
16553,17909,56.1
12482,4755,87.3
5326,13272,39.6
4931,17222,73.4
16729,18112,54.3
502,19931,36.3
8784,7460,55.0
17382,8197,51.6
10601,15840,52.7
16351,8394,9.9
17014,13950,66.0
11718,13654,88.2
11405,15952,82.1
4859,19459,56.4
8243,14669,55.4
15516,4565,83.3
19734,6524,26.2
6849,11861,41.8
1930,18026,7.0
12141,11476,49.7
2449,12878,66.0
9789,17257,19.5
10466,11424,39.7
17180,11395,21.6
15802,13556,89.9
3209,10541,41.4
8284,12828,33.9
2169,14490,82.5
11256,11400,77.7
9153,10901,19.9
5235,12001,64.1
5157,14697,31.7
15287,9194,36.4
8774,14902,34.4
17329,5818,20.7
16218,10223,34.1
1477,18962,59.9
1454,801,52.6
19830,14024,94.5
15944,1348,92.6
4508,4039,7.5
9807,681,9.5
7684,18289,48.9
12452,2890,42.2
2550,13456,20.4
12721,12154,14.8
9735,18040,49.9
6739,8713,45.7
404,18533,83.3
8166,17317,73.1
12983,19282,46.9
19909,15461,48.3
16449,14134,93.9
16721,7263,6.8
4145,15779,79.2
11153,9248,61.6
10367,10155,55.3
5783,1049,53.1
18608,10449,27.9
11868,12169,79.8
11617,8164,97.6
7111,10215,92.5
13570,9668,75.9
11747,13535,99.6
3714,18494,79.5
17326,5152,58.8
19435,11923,11.3
14557,3266,65.0
18826,16605,64.4
8271,10994,24.5
691,2714,77.0
14033,18378,17.6
3637,13795,28.0
11884,5817,46.3
15840,17465,59.4
14354,1482,48.8
15098,16232,46.6
17085,11588,67.7
10714,14200,16.7
6818,12289,26.4
657,383,21.9
10516,12498,45.4
8802,18084,17.3
3572,14542,43.5
12051,10208,41.3
11214,5106,46.1
3937,18064,30.2
3479,7030,46.0
3016,19552,77.3
16663,14738,46.6
10068,18830,62.7
9775,11589,87.2
11019,17539,5.3
18586,18601,26.2
15519,4564,59.9
6669,7756,6.2
9135,10343,58.0
2773,10538,95.6
1707,5357,10.5
722,12164,39.7
4314,14281,30.3
1394,2521,13.5
5829,1679,52.8
7805,18134,81.0
13408,4980,61.5
2226,8454,40.8
11062,8517,5.3
17746,15616,39.7
4228,4696,71.1
16370,1542,57.2
15374,11926,71.2
13265,1355,37.6
2454,8575,94.3
12081,5016,9.8
9897,11861,77.0
544,12223,93.0
3202,8961,6.5
5949,14086,78.8
11803,12980,31.8
3099,12673,86.6
12162,5198,88.1
18217,12021,57.9
7939,10751,96.8
18808,10307,50.2
14764,10864,35.0
3377,18493,59.5
9959,16082,15.7
499,15832,5.9
12871,2738,25.3
11312,1806,46.7
7172,14522,79.0
19909,2064,47.9
2760,9004,95.4
14601,9686,32.8
18493,13818,22.2
1469,16739,58.7
10451,12637,50.1
5482,19863,87.0
5622,8442,62.3
9607,11925,26.1
19937,6220,84.5
13995,4541,85.7
3265,15253,21.5
5466,18680,70.6
9522,17732,19.8
15668,11534,62.5
4118,791,97.3
11565,18360,19.2
1886,19000,19.0
10705,3980,82.9
13929,5567,6.2
17911,2415,84.4
17284,7024,74.2
9722,13607,45.4
18969,19140,70.2
19281,14777,19.7
14695,8908,85.3
10829,17515,47.4
15083,11456,78.4
17122,8413,21.0
1726,4586,94.9
8938,5701,94.7
16524,16610,85.8
18578,15207,94.3
8519,8426,66.5
19298,18292,29.4
4213,1437,26.6
14864,15300,10.4
10069,15390,64.4
272,3157,88.8
3129,13653,91.8
977,18667,92.8
8815,5562,66.7
8474,15858,88.4
4385,15297,51.5
4621,10943,78.6
12153,4859,43.9
16436,15251,92.8
15766,1129,53.7
11251,18419,88.8
19725,1134,12.0
3395,18307,94.7
18397,7104,91.8
1137,13191,50.0
8106,10338,6.0
19860,2533,24.2
15840,1275,79.1
11787,3725,66.2
3614,13412,39.7
9724,3604,32.4
12781,5713,9.5
14010,13149,57.2
591,3668,30.4
16628,6502,81.0
4490,436,71.8
12734,15745,59.0
14219,12106,12.3
5837,6884,43.8
3323,5741,43.1
7707,12768,8.6
3356,17081,90.7
12719,9546,56.6
17354,7595,81.5
8556,1167,43.6
10127,18768,15.1
14586,12246,6.4
453,1052,13.5
660,10174,31.1
14250,15761,30.8
2429,5872,40.6
12241,276,59.9
5129,11887,71.9
6275,13049,80.5
4532,16886,29.5
5783,16692,79.3
6303,17762,17.1
774,18460,68.3
6149,12967,97.0
14209,10569,32.0
18217,18351,72.7
2430,18506,45.4
16410,149,76.2
18508,14304,5.4
16049,9723,78.5
9966,3727,14.0
6888,10312,16.4
5695,7738,41.7
775,12997,61.4
7284,10050,6.9
11978,14463,58.2
7901,18608,95.6
12473,3796,38.3
9286,5111,95.6
10348,8645,8.5
3037,17172,90.0
16710,12182,79.5
19811,13811,30.8
9401,11919,86.6
18839,15699,68.7
10127,7661,92.8
2886,2353,74.6
10985,18117,63.2
14954,9864,54.5
9682,5502,9.3
3260,12558,34.7
15043,19047,12.4
18948,3822,13.2
15387,5105,53.9
3870,8471,96.8
5998,4462,50.6
11877,5430,65.6
16322,1805,88.5
5294,7469,68.7
6896,12770,74.5
4044,4714,47.7
9320,71,37.0
5908,7337,37.7
18655,5658,83.6
9724,5234,84.9
15115,19021,9.9
993,19179,51.6
7815,18159,64.1
9528,18646,53.5
1172,6726,76.0
583,17409,44.8
12704,6083,44.0
7573,18915,84.3
12806,6380,6.7
17641,17650,50.7
9398,5682,25.3
19364,18648,41.9
4700,1236,52.1
17237,2002,76.4
7088,5837,20.9
8578,11760,81.6
15095,14471,38.8
15255,2960,15.5
18590,13997,93.1
13843,18424,86.3
13459,5044,64.4
17403,2373,31.2
4240,5817,34.2
12247,5768,15.4
9257,14507,14.6
6967,19165,16.1
15768,12102,24.1
19389,12196,69.1
9303,19126,21.7
19773,19269,13.9
16552,12317,80.7
15868,17653,60.8
19856,7006,85.9
1593,4990,9.6
7425,13441,40.8
4071,6102,6.8
8691,17877,74.6
10640,9242,5.3
274,8265,66.9
5129,2542,57.2
4868,402,18.2
10308,15942,43.5
6850,13267,16.6
17996,13144,74.2
19883,11235,73.6
10997,815,67.3
6758,17602,46.7
6123,12460,33.0
5467,16229,92.7
6997,15921,25.7
15911,14402,46.5
6109,15633,55.7
8327,2031,74.3
17917,16082,24.0
14089,9315,71.0
17352,18532,93.7
9343,14678,25.9
6131,11173,29.2
12842,5153,65.6
14402,6350,73.9
12920,19935,94.1
17006,18891,39.5
2295,3839,86.4
12952,6392,66.9
18164,5368,55.0
9663,14701,78.0
18908,858,92.4
8728,15787,40.7
11162,15761,39.8
6589,1928,73.6
15246,8149,5.5
8190,13099,66.6
7490,3565,14.4
10509,5248,53.1
7844,7898,6.7
12342,6126,61.8
11806,2882,27.1
2558,11124,20.8
514,12986,58.6
14085,3334,73.6
3687,8265,41.6
18723,1126,98.8
14685,10672,9.6
11571,8647,58.2
8970,15091,11.0
7735,8794,20.7
15759,12859,71.6
6375,12129,36.1
9573,15056,43.4
11540,4678,57.5
4313,16567,8.0
9743,6907,49.5
17426,10292,54.5
10316,1255,81.5
1546,9437,20.7
4703,14949,75.2
17219,18149,58.8
2414,7396,82.7
17123,14134,91.8
11393,15820,35.9
11635,13272,46.1
15226,11218,36.8
1170,8625,82.0
19335,5108,81.7
10771,6754,20.5
18641,3393,15.0
6414,16222,90.7
12653,5395,25.8
5488,14866,20.1
19560,20000,37.0
14837,13457,65.6
3655,2382,75.0
14397,13268,16.8
15448,14002,92.1
1856,16487,67.6
9350,7324,74.0
3332,7734,18.0
6825,3891,23.4
1240,8812,39.5
11574,2156,60.3
9770,18212,98.9
8786,817,8.2
7221,6412,10.6
15686,8054,26.2
4487,5288,16.8
16306,8809,43.2
14456,10923,80.3
2631,12429,43.6
13896,9004,69.1
12362,9747,62.1
5185,13383,65.5
15272,7275,79.1
11593,18560,98.9
12187,2226,74.1
18529,16418,64.0
4194,11733,71.6
14672,15591,41.1
10991,1441,15.3
17498,2054,44.5
62,11549,56.5
5709,2214,7.7
7305,12897,93.2
6006,5570,22.5
18974,8925,29.0
14907,14310,90.5
1498,9067,63.0
2403,12650,26.5
10309,654,34.4
18215,19651,21.2
19063,17488,87.6
13976,15310,36.5
10436,13605,25.5
7296,1944,52.2
11495,14205,44.5
7522,2737,30.4
345,13773,89.6
19368,8085,85.4
359,1017,60.6
17478,19782,82.8
6490,6952,99.9
18005,17211,29.7
9431,17961,57.5
543,154,29.5
1304,4375,93.0
15218,12911,85.9
13921,10568,9.0
16035,17791,23.8
16059,19727,98.9
6118,9391,41.1
1354,10194,78.4
14337,12936,19.1
7113,6778,70.2
1900,13028,25.9
9696,19878,52.2
14553,15393,61.1
12650,4976,5.6
6491,3702,80.2
9443,5618,32.7
12418,6210,58.0
5120,2194,72.0
10117,13543,73.1
18414,2907,60.3
12028,8343,86.6
16149,5615,89.5
15323,7730,45.6
4344,1884,57.1
436,2725,69.9
14575,5650,18.7
11551,5223,55.4
11546,195,98.8
19087,16384,20.7
8418,16473,71.1
9233,9567,92.5
14698,16041,20.2
13180,9642,75.6
12635,15001,60.3
17112,8436,21.2
5753,3912,33.7
8911,5416,99.4
15096,1680,53.2
14068,2196,95.2
4297,1153,51.6
12442,19821,55.9
12082,2162,12.5
10028,2174,34.5
6250,14136,55.2
4601,14619,82.2
9172,14936,43.8
8395,3687,90.7
18689,18605,47.7
12740,19537,20.6
16765,5231,91.1
8845,4239,93.7
17794,5165,29.5
17864,16797,30.4
10070,14189,81.4
1930,9775,56.7
7570,1270,23.4
12594,17737,34.1
4046,6403,99.0
10693,9025,54.7
6216,12948,86.5
6472,9467,19.1
8228,11022,51.4
13206,7899,73.9
19238,5178,88.8
9871,4019,72.0
2526,10177,15.9
9814,1687,6.2
3569,7833,77.9
5989,16029,53.4
8409,2811,6.2
449,17661,60.5
10672,19815,57.8
19757,7207,34.1
15255,9410,81.0
15284,13081,58.2
1108,2824,66.7
19863,14172,59.8
4854,8484,29.1
17455,11412,5.2
1658,14472,17.3
3026,7469,55.0
19712,16621,31.5
3276,8081,58.4
9485,12588,56.6
19116,5764,55.1
13174,9702,95.8
18186,16297,25.2
12334,10945,88.8
8815,17712,58.7
14153,19332,60.8
17136,16269,87.6
13175,15527,21.2
5538,5081,24.1
10109,2360,80.0
19286,11797,23.3
17638,640,39.6
15395,9337,12.3
18036,15703,95.4
2921,19736,46.2
7303,16519,80.0
14193,12269,33.8
5511,12820,88.5
7547,12870,93.6
7645,6355,81.9
5354,3828,52.8
2271,18742,50.2
7965,3687,79.4
6418,10016,65.3
10574,9431,80.2
13787,18820,94.1
12114,11411,69.0
4612,12277,37.9
1480,11598,20.6
9265,15982,74.6
2491,6073,26.6
3516,14331,93.3
3683,8102,99.0
19572,976,11.8
17646,14326,88.7
3261,11042,12.1
4936,4134,96.1
10941,6255,8.4
16090,1620,94.4
6331,16766,10.7
1726,4908,7.9
4888,16220,55.9
10000,3137,52.4
5046,15007,46.3
3407,14388,66.2
2091,1259,12.0
15885,18773,21.9
10969,8505,92.5
264,4643,76.7
18018,18631,14.9
6135,17509,56.4
10242,2752,73.1
13776,18517,59.4
3350,10537,78.8
16234,4567,77.1
13106,1787,19.2
14913,1152,63.4
18302,3863,35.3
15626,18969,11.5
9475,11618,74.8
17875,5476,25.8
17756,11569,7.5
1470,1858,26.3
19284,5541,62.6
3834,19922,30.9
10649,11471,30.5
9863,2784,41.9
110,6226,38.9
11048,12110,22.3
15238,15177,9.2
12827,17630,24.2
19631,13147,79.8
14972,17563,32.1
16473,3388,16.4
1152,12029,97.8
13138,11727,34.7
17072,11212,20.6
11494,3077,87.3
15646,347,48.1
1995,2715,20.0
6740,19614,63.2
12992,3598,9.6
8591,3419,83.0
18593,19953,87.5
15035,14084,9.3
14760,15841,20.8
14936,8774,8.9
11210,2538,67.4
18591,17584,7.7
16188,19256,10.7
9472,5090,31.9
15580,12385,33.0
9997,16017,40.5
10926,9193,64.8
606,12161,6.4
17939,17228,57.6
2060,3455,85.0
10652,19607,30.8
8209,18557,96.5
13230,11374,41.2
19331,10123,52.4
6876,19947,56.2
9041,13758,74.1
15636,12398,35.5
17186,2310,10.3
15333,14363,44.8
16948,7825,12.5
13639,5909,49.1
17959,13729,22.1
7093,19385,16.1
7860,9245,46.8
5108,12705,57.2
9047,7606,98.4
8324,19728,72.6
5843,8265,94.9
11889,3051,50.3
12215,6493,27.7
5343,13777,48.3
1269,11745,38.7
694,6044,79.1
6164,2527,71.6
18788,12088,89.4
15609,2763,91.8
18026,528,24.5
1692,2065,71.5
1958,18230,11.2
14805,7103,26.8
2555,6751,85.9
8590,3354,65.4
19279,15258,89.4
9523,1650,35.6
11906,14930,75.2
8947,9830,65.5
4041,15028,35.4
7716,622,14.2
1002,15163,44.9
19151,4628,87.0
3922,5391,68.5
16022,4369,57.7
16765,10739,31.1
15371,19802,49.1
4566,17166,26.3
14409,5682,80.6
3511,754,41.7
10332,14501,83.5
19959,19268,19.0
7520,5629,65.3
9213,10114,10.0
7821,10798,46.6
3382,15582,18.4
1173,9875,77.2
5881,14521,96.4
16010,10961,10.9
3326,12561,55.3
14829,5198,85.5
13316,16927,19.8
13853,14199,21.4
13926,15246,98.3
1169,5805,31.0
10654,1913,64.8
5656,6488,91.8
9636,10072,5.2
12108,19999,50.0
12255,10554,86.5
14790,7715,8.5
15327,9050,79.0
8879,19972,71.1
9039,3920,41.3
13335,2962,58.3
480,1622,72.9
6524,12168,46.3
18358,18243,92.1
16245,16401,71.0
13855,7037,25.9
8006,5398,8.6
8625,13248,14.9
17090,4794,14.7
655,6544,57.3
11124,12417,78.5
7795,12216,32.0
11595,7471,84.6
8055,5879,21.1
8066,14821,45.7
6344,8884,26.3
15213,17415,7.8
19334,9242,43.6
17078,10600,50.6
265,8201,71.7
2442,7545,57.7
8041,10828,40.0
1792,15192,60.1
13983,4684,25.9
8192,19476,7.1
19617,5514,36.1
7708,11429,63.8
14433,17670,69.8
8077,18854,56.1
6303,5364,43.3
15655,3734,91.9
9184,5738,49.2
11034,19422,19.3
13889,12531,18.2
17694,7200,11.2
16811,1738,61.1
2724,3199,77.4
5817,4983,71.3
10515,13994,45.1
571,701,42.1
11405,8125,81.3
5474,5930,19.0
11947,11557,47.9
8805,2491,40.9
4940,9272,75.7
14116,2790,25.6
12969,14953,32.7
6547,9115,30.3
12404,17818,42.0
14149,19630,94.4
2400,16397,93.8
13772,18847,20.2
2218,17396,38.3
12808,4193,24.4
11310,236,50.8
6197,8849,63.1
16326,19215,71.0
18318,3876,59.3
1445,12754,25.8
14245,181,93.7
2406,13055,14.9
2039,1200,43.8
17615,8519,9.8
3651,5303,32.6
101,10357,89.9
3168,16710,17.0
1990,13612,43.4
8969,5711,31.6
16071,12103,41.3
12790,10299,55.0
5136,2999,55.3
8900,8772,80.4
15501,17097,30.0
15330,18485,40.1
15373,19274,38.2
12920,470,11.1
4868,10124,94.9
15853,19432,77.1
19639,6351,19.8
17126,2551,11.0
3640,8461,63.1
6837,17284,28.6
18039,19421,23.2
1810,3234,47.8
1538,7958,64.1
3089,6923,50.7
12464,9268,51.1
12916,1143,72.7
12194,7210,70.8
2962,18902,12.2
737,11847,28.9
6007,5582,44.8
14467,580,70.5
16674,8058,17.4
160,11488,83.2
960,13911,20.3
3299,18761,57.3
3051,4895,46.4
3339,11020,70.0
8067,12099,68.5
417,13448,43.8
16127,12893,48.2
3127,15902,71.7
6545,16955,62.1
3004,1169,62.1
7746,800,98.3
3187,15018,75.2
17286,16717,61.0
15065,9862,13.0
14045,4299,86.5
10641,9397,36.7
14913,8510,37.2
2941,10626,56.1
17686,8243,69.5
6611,12060,53.2
18322,1701,59.1
9725,13861,11.3
8105,8542,99.5
10316,4180,40.1
531,13155,18.9
2185,18612,65.1
3029,5008,32.3
7757,10379,53.5
9822,379,6.5
19715,19258,8.3
1606,5409,19.0
8638,2746,53.0
19726,552,12.9
14245,2685,47.0
12862,4608,96.4
15880,8380,77.2
1353,5221,21.4
582,17207,10.1
2042,15961,56.6
12282,19869,26.1
19587,3678,34.1
19667,522,78.7
17822,624,45.9
13857,1937,81.9
11886,9585,23.7
2737,14309,85.8
10147,6443,80.4
19517,13154,11.4
11974,10031,98.9
17793,4467,99.3
8733,1421,67.5
12392,10331,49.8
8780,8654,40.6
14833,5363,59.5
13218,18838,18.6
13425,17192,91.9
3240,7327,77.3
13319,18798,85.8
16006,14387,60.7
12072,7780,9.5
18794,2137,69.0
4492,2009,25.1
1685,19583,64.0
16649,591,38.1
12084,9585,93.0
10054,6960,37.0
13787,10874,30.0
1355,1685,23.4
9282,7100,39.5
264,10312,89.8
11428,13796,52.6
18450,9094,42.4
14045,17355,75.2
5976,14713,53.9
14801,19355,31.1
13964,6157,73.7
3474,8464,34.6
9808,10645,35.5
3921,10022,88.3
11431,11464,76.1
16853,13517,95.4
963,14425,86.4
9182,13893,63.4
19457,17365,29.4
17961,18457,94.2
2666,4724,87.8
7270,810,28.6
10849,45,60.5
704,5394,58.5
480,436,28.8
13957,3073,59.7
12763,12825,20.9
4682,5044,23.6
9422,5195,75.9
2645,8418,85.6
2682,16327,99.7
8833,2177,42.4
18848,16567,97.0
4721,5440,69.0
4830,15791,57.4
15506,18555,20.1
1464,11967,22.8
9392,16091,72.2
13763,13367,83.5
16994,19500,70.1
383,2243,75.1
19018,3521,84.0
16296,8142,92.4
7059,6264,76.2
9889,13854,63.7
17164,11073,18.9
13267,7654,21.2
578,13915,24.8
14329,19618,89.8
9137,7168,7.1
16011,2890,15.4
1478,2097,11.5
3413,9534,87.7
13630,19617,38.3
15226,62,38.9
8017,2407,26.6
6964,17740,80.1
14361,16618,65.5
6319,9564,91.6
3764,10166,35.1
16180,14077,30.2
1668,12121,93.2
5482,18217,96.2
12231,18283,18.3
9480,6915,60.6
11910,18382,25.5
6935,13944,37.4
16171,9564,63.3
9888,9830,96.4
19559,14666,85.2
12741,19862,31.6
1773,12308,24.6
9117,1306,64.6
19634,11253,63.8
12519,19490,19.5
16918,17229,53.7
12479,8225,28.6
1181,15742,10.3
18231,1333,7.4
9339,13747,74.0
8569,10255,62.9
2041,8619,80.0
5585,5058,90.6
14755,16412,86.4
8860,4322,76.5
19190,1564,21.1
17695,13061,99.7
8960,12273,36.6
16317,5252,71.5
15866,14490,72.8
6496,720,98.9
16693,15934,57.1
5387,14571,23.2
48,11256,42.4
17570,14722,37.1
15602,16475,7.7
683,463,81.0
17556,541,31.3
14596,913,86.2
14596,17914,92.4
11093,15033,86.1
13025,6251,91.3
12702,17326,92.6
12723,3378,9.1
17754,7862,19.6
9939,10809,57.8
17445,15346,61.6
12654,7281,95.9
2791,15698,33.6
2654,19823,45.2
13313,5926,49.8
5374,18821,91.0
18279,10082,98.4
4128,4782,82.0
13339,18018,54.3
7402,5466,46.0
15677,18736,27.5
6680,7585,24.1
18759,13160,45.1
14858,761,15.2
7389,10538,59.2
3352,12151,67.9
5758,7756,94.0
19285,12219,91.6
12966,19401,38.7
11244,4984,97.5
11779,8376,23.6
520,8040,59.0
10644,5495,90.3
5337,3928,11.5
18012,7589,97.2
8362,529,40.8
5288,15669,97.3
12629,17434,27.5
17457,10486,6.2
13664,19291,56.1
2105,8146,22.9
14913,1303,42.2
7031,357,47.4
2547,9010,33.9
3867,8804,82.2
4308,896,48.6
7780,11949,35.5
2419,9422,89.8
15911,13344,44.6
19147,16796,47.6
3881,1724,20.9
19539,6915,38.2
2328,2263,52.0
19022,16040,14.6
10332,12267,41.6
11269,4150,42.5
1294,7744,40.0
4351,4577,33.3
1357,2134,90.4
16879,2657,64.0
9012,6938,27.2
18685,13098,14.7
12606,3833,78.0
12497,18318,10.8
9091,8434,58.6
10839,7192,5.2
1556,988,89.9
4606,14598,88.9
10284,2163,78.8
2877,17832,38.8
13245,15099,27.4
15953,2172,22.8
10250,3894,5.2
1153,6439,71.1
11924,6217,66.1
620,14895,83.8
18948,9504,36.9
9828,378,88.4
3029,2480,47.7
11616,9416,68.7
3990,951,28.1
8804,6607,20.0
16879,6427,93.4
18312,5643,22.1
1738,7816,28.6
18106,7758,78.4
14461,10688,82.6
15867,4884,74.9
2312,5319,43.6
19085,9915,83.0
14183,3478,73.2
14344,3268,99.4
10603,10833,64.4
19072,15008,74.8
10446,250,32.5
9735,4810,12.6
8321,1108,87.7
6857,12483,84.8
17838,2724,72.3
7676,555,21.2
7353,10573,91.3
12207,3243,56.6
13993,14834,99.1
17246,19465,63.0
15132,15364,22.1
11129,5777,8.9
2657,2242,73.6
10638,19271,77.1
