from,to,distance
7367,1086,77.6
8412,9668,91.8
9051,5723,41.9
7235,5274,55.1
1936,597,87.9
3816,9256,5.4
3563,8772,56.0
1353,314,13.0
2560,4727,29.7
6125,84,59.1
1383,6990,54.7
9557,3689,25.8
38,3164,73.2
841,4869,30.6
1097,3670,24.1
7960,7516,40.4
8849,4835,29.6
7026,7690,6.2
3820,9918,27.0
8700,6874,58.0
5264,1755,62.1
9854,1600,21.3
333,893,99.8
1221,5993,14.3
8332,9061,40.2
5232,4744,20.5
5390,3535,6.4
1360,2362,90.7
3589,9277,30.1
3424,5683,66.8
9066,2766,99.2
2487,6252,24.6
832,4447,52.1
9492,1258,6.2
7268,2680,31.3
6938,1690,28.7
8109,176,81.1
6629,4073,72.4
8784,1043,87.0
5510,1573,62.1
4641,6635,97.7
4451,8281,58.4
9668,2488,69.9
1088,8034,56.2
8958,3110,99.0
5136,7472,43.1
3858,103,50.6
734,4114,21.8
6176,2076,90.9
235,8848,16.4
2399,2194,58.8
6952,1108,91.2
7682,6393,10.0
9844,3011,15.7
5689,4488,67.8
5364,4120,28.6
1195,2975,90.8
6585,6069,97.2
2663,7917,39.4
3945,5242,89.9
7127,8807,68.7
9539,2411,28.8
5794,4208,12.5
9598,3058,55.2
3937,950,5.2
2905,9766,86.2
762,4805,62.7
9723,6308,13.0
2457,3055,59.3
7613,4453,82.1
4229,9968,40.9
1589,4026,40.5
3627,755,48.4
6448,6665,74.8
269,8539,31.8
4597,1847,76.2
1605,3770,91.8
7908,7509,29.3
7478,3550,70.4
3775,1177,12.2
6377,2866,30.0
5665,7969,82.4
6970,8632,93.1
7570,2925,8.7
7403,3440,56.0
9580,6712,68.1
2145,4818,91.8
9112,7305,17.1
8674,3334,27.1
8891,5474,92.7
7262,6021,43.3
5182,4673,31.9
2413,5040,29.4
6392,3399,67.9
5629,6519,62.8
9943,9138,27.7
2254,1834,49.5
8809,1297,82.8
2773,6643,49.2
9980,5479,65.8
1383,5825,45.4
6076,8276,67.7
6124,8537,96.9
9002,6162,87.4
5876,5968,58.5
2939,4436,86.3
6972,7805,23.7
3168,1324,63.6
734,9650,58.1
1616,4724,37.9
4866,8667,90.7
8776,1723,68.6
9992,3379,20.3
9715,6344,60.0
3535,2872,49.9
7873,1802,23.3
3039,4560,15.0
532,3455,26.3
4031,8772,72.0
9473,808,92.9
7386,5679,10.8
599,2567,98.9
4674,8511,92.9
541,5786,43.9
8490,1384,57.0
110,5357,13.7
8121,41,64.0
1081,1843,16.0
8125,6753,26.3
5810,8326,58.5
6174,326,21.9
7141,1012,60.9
8297,9918,5.8
7120,4246,39.9
5640,2210,10.7
5948,9436,41.2
3845,9717,70.1
723,476,43.5
4489,6254,63.8
2324,4915,69.9
2064,1067,33.1
1682,4682,68.6
8822,8457,36.0
5549,175,48.0
3899,3645,66.5
2524,3191,21.0
2559,4127,44.4
3004,7314,46.6
8346,2124,79.9
6074,3625,66.2
916,723,33.6
9378,6804,66.2
257,5365,30.3
2798,9155,41.6
7088,6968,41.3
6335,4266,20.0
6311,2222,66.5
6539,305,79.4
1783,5206,17.9
9191,4457,35.0
2788,43,33.1
9033,2306,6.1
5930,7518,10.1
8390,9305,69.6
3555,99,50.2
6250,8374,15.0
1711,2526,97.2
575,5851,76.7
3448,5814,49.7
3542,3703,70.1
4182,5647,42.4
802,1594,74.0
7672,346,45.5
6066,4569,54.2
1480,9438,5.0
2254,1272,46.8
1519,5074,95.7
9123,7379,8.1
809,6740,76.7
9713,4832,59.4
4667,8771,22.1
5539,9486,17.6
69,9251,42.9
9819,8841,40.1
2414,1309,21.2
9475,5712,75.6
9543,9418,91.7
1055,7529,87.4
8003,4376,25.9
5901,263,36.7
9585,3969,8.2
876,2681,34.2
7180,4054,11.0
4934,9497,9.8
157,6687,74.5
3566,3336,23.8
7787,1007,40.8
2757,6866,14.8
1065,7044,47.3
2789,1774,64.2
611,6201,63.7
4335,8108,39.3
3313,9507,47.1
1145,2730,65.1
5100,2842,6.0
2638,5182,62.3
3884,8616,23.4
3135,8160,55.2
5017,3973,49.7
3174,9469,23.4
9974,2318,6.6
2874,4740,59.1
8404,5378,6.6
3602,7316,33.4
7625,8459,29.1
5528,7893,78.7
4650,9101,70.8
5727,1151,18.7
3690,3137,23.4
1829,1569,79.7
2657,6516,50.7
4823,7428,63.2
1932,137,35.8
8238,521,24.9
8959,9317,28.4
580,8500,99.6
6493,7462,86.5
8219,3883,55.6
3695,9326,27.6
4861,4474,40.6
2346,4954,59.5
9948,5315,79.2
8532,863,30.1
453,4858,19.4
516,8364,8.7
8857,1713,48.5
9397,2960,73.7
6521,2652,24.0
671,6484,54.6
6503,8184,53.4
3578,9701,92.1
1098,2683,60.2
7725,5006,48.3
7725,9164,64.3
8952,2291,43.1
2209,5382,69.0
1440,3953,52.0
608,6822,8.0
6899,3270,75.7
6489,1466,51.0
8676,2218,6.0
3450,4802,60.0
6485,5272,68.5
5714,5959,42.5
2131,2245,97.1
6707,8582,58.0
2354,6288,37.5
104,4794,15.0
6616,9523,40.1
2166,9295,86.7
7101,3105,93.8
2893,6569,59.4
715,6016,30.8
3246,1165,23.6
853,7356,24.5
8375,3682,28.8
261,8968,46.8
4149,7519,68.1
7667,6580,87.8
1822,5683,10.5
6121,4752,91.8
6930,8324,36.8
1242,1230,39.4
2170,4441,7.2
4475,5231,32.3
958,4016,24.2
8034,8909,50.6
3637,7205,5.0
4777,6277,15.8
2490,9146,99.5
2123,7687,23.6
275,1439,41.6
3807,2324,58.0
148,7624,27.7
7892,4490,17.0
2236,6842,71.9
7340,3689,61.3
9343,369,19.3
8609,9109,79.3
625,3210,33.2
1562,4307,99.5
8517,5176,62.3
892,6885,33.5
7113,7586,44.7
3600,3473,55.4
6539,245,26.3
8339,7957,96.3
4933,9786,36.3
482,1965,71.8
7401,2876,52.2
5553,8821,65.0
8496,8516,72.1
6896,8942,11.2
802,4480,86.7
7732,5011,83.5
3200,1774,98.8
8412,1249,58.9
5436,4437,49.1
3949,253,27.5
2005,5587,34.1
5107,9124,88.9
2786,6614,64.9
7312,1143,72.7
2704,9039,41.4
9342,7924,43.2
608,4943,57.4
6433,5199,82.1
7736,4918,69.1
1879,8396,65.4
2693,3302,62.9
1523,417,98.3
9237,9746,24.8
7167,975,28.0
3251,7050,65.1
5989,2046,9.7
9313,1349,20.3
8215,8928,77.9
986,5617,70.1
7339,7112,56.7
1251,4427,6.3
9614,7902,79.7
6940,3691,98.9
5843,143,85.4
778,1547,64.7
842,3972,65.0
7257,2314,71.1
2812,2356,75.8
5716,1251,98.5
4740,5071,75.6
3761,1100,30.1
7856,9180,5.8
4519,94,26.8
5232,1791,87.4
2471,6129,15.7
5520,7879,69.8
7467,4277,45.0
7962,6924,44.9
1807,4894,51.1
6465,8321,14.3
5630,6095,77.8
3562,6379,75.4
9820,7052,96.1
1652,4441,25.9
9917,4179,19.8
8071,5552,60.9
903,9362,46.0
7139,3307,39.6
7093,2858,57.1
4783,1234,76.5
2709,2971,49.2
1897,2175,6.0
2796,5949,33.9
4592,1956,33.4
5087,6896,63.2
4138,2671,52.3
588,3728,89.0
7433,5205,17.0
8886,7106,15.2
3793,5180,61.6
6484,1923,7.7
182,4939,10.6
1957,3190,68.4
2918,7390,9.0
5830,1185,18.4
1116,3015,29.7
8454,5908,25.9
3586,3482,48.3
9457,7629,62.1
5191,3944,23.8
7069,1135,51.5
107,6604,61.3
6456,7797,17.7
4574,4673,37.5
9561,6702,93.7
5397,2693,58.0
1104,2855,29.3
5946,3026,58.0
9253,2883,86.8
2207,5659,58.7
2896,880,56.3
833,2318,91.7
4076,7860,91.0
5765,2627,61.6
8254,4068,89.2
4770,7121,82.8
8885,8301,15.5
9263,4341,74.8
6443,1017,29.7
8355,5484,49.5
7787,2080,6.7
5495,1493,42.2
2100,753,97.6
8021,6817,99.5
7538,231,29.7
4442,5478,98.4
48,5130,90.7
920,2787,55.7
8462,4238,92.3
9213,7073,86.0
9783,7969,87.1
7104,7711,12.1
7172,6667,65.1
3360,3375,41.7
2985,2285,91.7
818,2274,60.0
5834,7879,92.1
6177,8771,97.5
574,1699,19.0
8432,9993,47.0
4080,5233,64.5
200,3434,16.9
1920,4232,43.6
1174,2477,69.2
457,8839,37.0
7774,8368,29.9
3753,8416,17.6
2804,274,15.8
3346,3442,21.4
7947,8620,32.6
7650,2124,41.6
7979,4581,41.7
9447,3442,35.8
1583,9431,35.6
270,2009,49.5
2692,9405,16.8
5425,1783,77.4
8742,5232,88.7
2140,4631,97.3
1029,6635,35.7
5923,7337,7.2
8937,5236,10.8
5403,4995,36.2
3811,6495,92.1
6014,4603,37.7
2840,9052,30.0
5224,8817,43.3
9752,4398,11.8
9103,6470,55.2
8327,3923,15.0
511,1972,20.8
7476,5746,69.3
7474,2675,97.6
2403,6716,60.7
6703,4850,44.5
3522,1880,97.7
7098,5796,29.0
8471,5726,78.2
26,9608,73.3
3460,4269,14.5
4784,5370,81.8
7426,8939,11.8
4705,2958,98.4
5244,3527,5.8
4237,1430,35.8
5359,4128,77.7
1308,5517,60.6
6877,9765,11.9
193,4845,53.3
5252,8082,99.4
8498,5293,79.8
8864,7669,44.0
6241,8868,91.5
2684,4521,98.8
8422,2351,14.1
4132,3842,32.7
7116,8165,60.5
9988,1801,7.0
7592,2332,84.9
9563,2008,42.2
2008,4481,77.8
2016,8982,26.0
8952,9044,28.2
9794,7019,40.9
1115,8859,64.5
3460,2217,53.4
6780,2046,28.2
13,5335,93.2
41,9086,72.3
2734,9331,49.8
7563,6106,88.9
8772,8814,96.9
8816,3309,87.7
7485,1744,25.3
3191,3960,65.0
2125,8909,89.1
3480,4889,29.7
8292,3079,95.4
7630,4273,16.5
9782,9447,26.0
3616,7977,17.4
1665,6197,60.6
9274,6127,14.3
3182,9131,40.6
7636,8574,27.3
6534,6124,45.9
1697,2795,10.1
7402,1482,28.3
3460,4696,67.2
490,3001,68.6
5391,3738,52.5
8641,2416,89.6
7209,826,49.8
621,5992,12.6
2864,5913,35.1
4817,2726,76.9
4929,8792,39.5
5890,4891,54.3
7879,4864,56.3
5722,2290,6.6
4591,1705,45.6
6110,9579,92.1
9215,3262,57.7
1358,5919,85.3
6026,9184,54.9
7666,5544,38.4
8545,9904,98.0
3996,2655,72.2
3570,2157,24.1
5751,5906,62.7
5292,6720,60.6
7150,3231,75.7
8446,9273,17.1
135,5629,13.5
9257,6900,95.8
5145,6311,24.9
8466,4845,33.6
9223,9968,24.9
5440,9967,84.9
4975,9033,37.0
5284,9950,60.8
1765,3373,49.3
4172,6441,91.7
600,6891,50.0
5372,9714,41.8
1559,879,40.3
5940,6051,22.2
1160,2689,44.7
3253,5763,95.0
2207,9382,39.2
4500,374,11.2
9939,9556,34.5
8462,1611,7.4
8253,5286,86.2
9256,1951,66.1
1480,2234,60.9
4455,5059,93.1
8117,9873,58.0
4282,6443,34.0
7522,6526,49.7
4932,9066,55.4
7296,5837,45.1
6032,2613,7.6
647,4543,58.4
1156,3033,17.1
5135,2552,86.1
9298,7827,15.2
4210,8643,41.7
3743,7876,69.0
919,7533,7.5
4626,2926,7.4
898,9968,87.0
3362,6353,84.9
6519,1798,77.4
3807,665,95.8
5550,2274,67.1
7244,3028,51.8
8773,745,43.9
8745,9215,81.5
503,3153,16.2
4468,5477,11.8
6870,2080,20.5
7307,9419,86.8
9509,3617,18.0
6001,8727,15.8
8224,399,6.1
7673,942,73.5
7454,2422,46.0
819,2724,40.2
1640,9394,23.2
5333,1916,19.4
9875,3729,92.7
169,4679,82.2
2041,1,77.0
6878,475,52.7
3666,1835,17.0
5801,1425,44.3
3353,5602,97.5
9865,124,9.7
6080,9869,68.8
7823,6284,99.2
6593,4926,5.5
3033,968,63.4
2717,863,23.3
1708,9287,75.4
2928,9812,83.5
2571,3123,70.8
9333,7923,5.2
8066,4159,21.6
3481,6456,72.8
1001,7753,40.2
8467,6595,60.8
6880,9894,18.3
4118,5271,19.4
1409,5192,98.6
8272,1608,66.6
400,2899,84.2
1358,7828,22.7
4131,2281,59.7
7817,5054,83.6
643,1057,47.5
9875,9742,95.5
5821,1049,15.5
9111,3004,39.1
4070,8985,16.1
1548,3597,14.5
2074,5839,12.3
6627,4062,8.0
1288,2071,83.6
9936,9147,98.7
6567,7860,59.7
7162,3741,74.2
8269,3934,11.9
2887,8073,68.7
4085,2625,95.9
968,73,37.1
5102,4766,97.6
2007,4570,92.4
7400,2476,49.0
6508,7678,52.8
3583,3003,5.0
4980,5867,73.5
4284,1415,97.0
7315,348,88.9
3300,868,9.8
9245,4010,65.2
5236,3261,88.7
1628,3793,16.9
1963,2719,65.2
3941,7477,94.4
2235,7896,35.1
7341,2520,44.0
969,6818,12.9
5339,8535,63.0
182,2304,72.0
9952,2776,23.7
6955,7491,96.0
8466,864,83.0
4704,4516,25.8
7769,6727,18.8
1694,7486,30.6
8505,4220,55.8
4197,1753,92.0
3315,8318,62.8
4058,2961,59.5
8427,1270,8.5
185,2908,89.8
3441,4538,7.3
4689,6462,43.6
8073,7327,58.6
7246,5122,88.5
4758,9412,76.4
3787,6220,51.5
7253,8546,67.8
9136,843,16.6
9859,923,49.2
8300,4915,89.3
8135,2356,6.9
3483,7421,59.5
6395,792,24.6
4758,3764,85.6
2399,3435,88.6
9350,1568,98.9
6509,9811,33.7
123,1532,31.9
1318,9197,77.0
9815,8510,25.7
1899,222,53.3
3301,8022,85.8
7496,2731,38.7
2266,7269,18.4
7657,9451,9.1
5421,7801,31.4
2230,5444,42.2
5181,1583,21.3
6285,2410,36.7
6665,7017,22.2
4148,8147,85.8
8340,6735,38.6
6271,390,62.5
1941,7708,19.7
6831,690,59.6
9208,6249,24.4
9114,7672,28.8
6493,3657,20.8
2676,895,41.2
9803,46,47.5
5398,5472,79.8
1797,8378,32.5
3926,3087,10.9
7605,6231,49.6
2478,5953,29.5
5951,9312,6.6
9367,7740,80.5
605,6583,29.7
5461,7931,44.1
2382,1349,9.3
9870,8542,72.7
699,6539,38.1
7233,5015,15.6
3092,5991,86.9
8699,4925,44.4
5223,2434,34.3
6617,9683,89.2
6038,7079,66.9
2459,868,23.6
7386,645,26.8
2055,1659,26.8
2772,216,85.4
482,1416,42.4
2623,9058,38.1
794,6273,87.8
2854,9544,11.2
9189,5574,8.7
2614,9494,96.6
2580,7278,87.0
2510,6948,13.5
3144,6381,73.4
7202,1415,32.3
2019,4852,61.7
9757,9400,45.7
1151,4415,32.2
5197,9622,25.7
3361,9251,54.3
6024,4957,79.2
1228,3032,18.7
8974,3501,89.4
1637,5211,69.5
6732,4002,71.8
5881,2125,99.2
5556,5237,94.2
7631,4227,11.9
1939,3949,56.8
9505,5060,94.3
6851,4264,89.4
7121,1702,75.4
2526,4237,51.5
8271,9302,12.3
4503,8715,17.8
3043,9775,68.2
4452,9490,97.8
598,6451,46.8
4398,6904,84.3
2625,8760,63.7
4739,6426,11.4
6564,4110,50.5
1162,3856,55.0
8562,4369,26.2
9598,7549,24.6
7128,6631,79.7
1236,6781,78.1
5529,2734,86.2
5355,1069,77.4
4857,2503,80.2
4125,9637,66.5
3437,6589,74.2
388,1023,20.9
964,2224,70.7
8054,4840,99.5
5188,6809,52.2
8049,7403,88.6
1989,7398,30.6
4727,7547,94.6
6899,4221,65.8
1791,1644,25.6
9047,8235,46.9
2378,7658,77.7
8112,193,99.2
1681,2785,33.1
7344,8787,29.2
8914,6624,84.5
2084,6973,39.2
1187,809,44.8
7517,23,76.6
267,7147,49.3
307,2911,89.2
9954,1863,55.7
4497,2473,95.5
1269,8900,35.9
9846,543,18.7
8237,2829,39.2
9693,8388,84.2
7097,3645,9.0
4310,7998,54.5
796,9230,20.6
5454,8414,10.5
466,5049,71.3
1740,7592,95.5
7112,8920,43.1
1551,5254,75.7
8717,7352,30.6
4692,9552,36.3
4766,8277,46.0
1915,1855,8.0
8420,3931,45.9
4101,2648,11.4
2930,3463,88.2
5484,7851,9.5
8210,9722,29.5
3246,841,37.4
4146,5981,14.5
1232,3424,79.0
9710,8328,73.8
6199,1207,6.0
2738,7417,59.8
3327,1481,19.7
1204,4870,51.5
4574,9970,31.4
2037,9219,79.7
8447,4162,54.5
4299,6761,96.8
5133,9316,6.7
9736,9854,21.5
5722,3138,71.1
2634,8584,77.7
4138,5834,45.1
7955,7144,84.3
6031,207,11.6
5526,381,21.4
899,2701,62.1
582,3532,15.5
7563,1189,79.4
8050,7202,69.3
7497,6673,65.3
6395,4209,41.3
9775,942,17.5
2563,7399,19.5
6223,1118,41.0
1079,4337,78.6
5131,4098,41.2
5543,6375,71.1
4416,5452,35.1
6602,9768,95.7
3082,9319,73.5
3671,2385,54.4
2244,5783,6.8
1716,7754,92.6
1642,5372,44.4
9248,6646,22.8
6509,1112,84.5
4197,9227,64.6
8214,102,28.2
443,6432,32.7
206,6324,61.3
412,5668,20.6
6293,5527,87.5
8948,8273,93.2
8490,1177,29.8
1752,9605,62.9
1761,2523,40.9
2960,9059,42.3
5383,8945,85.8
7141,972,54.9
9627,678,39.4
4045,1231,68.8
3279,1488,21.9
1202,2604,6.5
3751,9607,23.8
8272,9744,35.8
1048,3577,96.5
7634,9905,74.4
123,3553,43.9
8470,5999,55.1
5216,2012,19.1
3671,1809,64.9
1312,8699,65.8
3766,5565,68.3
2022,8502,91.2
9644,3527,38.9
6314,9207,66.6
3053,1007,40.7
9039,8498,9.8
7024,4780,28.7
5214,50,77.3
7842,7162,39.9
6870,1471,92.8
508,3394,8.6
66,7249,85.4
7527,3698,98.0
7719,80,61.8
5972,6426,42.0
2188,2676,51.9
2670,6657,62.3
3578,7433,67.3
5426,410,42.5
5892,8743,86.4
4949,3203,53.1
6971,5047,67.1
18,5423,59.3
2418,8755,51.4
5572,8738,86.9
8115,4077,28.8
1668,1814,6.5
7572,4683,98.8
2667,5774,66.3
1697,2019,94.9
7793,4660,85.4
4753,5280,80.2
7173,7133,33.3
5368,485,85.1
7952,9527,94.7
9387,2488,26.1
2380,1144,97.1
6654,2893,91.3
4307,6394,7.2
588,1592,75.6
3293,3130,60.2
8346,5454,23.2
2582,9901,53.8
7386,8015,78.0
121,5198,91.7
1667,3175,72.3
2260,3071,99.2
5831,9782,7.4
3441,8085,70.0
6197,1089,89.5
4068,7589,22.1
8591,8335,80.3
7133,1572,27.4
4739,9293,46.9
4257,5398,6.1
1974,6832,99.7
2442,5468,99.4
4845,6234,89.5
4357,7898,70.6
7757,8024,88.3
4852,6125,72.1
5336,3870,9.8
4310,804,64.4
6736,7163,59.3
1910,7073,52.6
6080,6773,90.5
5252,185,51.6
2166,3315,12.3
511,72,99.7
5257,8763,64.9
778,8591,14.5
1002,3089,66.3
373,5225,45.2
5053,9491,31.8
2811,6613,48.1
5947,3475,13.5
252,8476,97.5
3497,1481,97.2
831,4584,86.9
6992,3617,23.1
7648,4291,54.4
7730,7104,5.9
5124,9708,32.5
2743,9033,16.0
8597,9419,51.6
5299,7934,63.6
6711,1654,76.4
372,1318,83.2
7751,4492,85.6
3085,2780,7.8
6840,6287,47.3
584,7823,54.1
5880,6503,28.2
3338,3729,17.5
3786,8249,86.5
6043,6496,95.0
3338,4674,66.8
3281,392,57.0
7558,7675,91.7
4309,2307,56.5
5488,2694,74.3
9926,2005,7.1
9697,8243,75.8
6970,3483,53.5
1490,7975,69.6
3473,7968,27.1
3286,1404,69.6
8234,945,44.4
9595,7639,76.7
9439,9761,51.5
1888,6453,73.6
9529,8969,40.1
3229,7170,6.6
9525,9085,20.6
7995,569,23.4
4319,3309,63.3
8630,9856,18.8
8576,1121,52.5
3209,2497,95.5
1458,3511,45.3
8608,6376,34.1
4750,6604,19.2
1347,7722,21.8
167,3202,76.2
7122,8201,51.7
5022,4237,42.6
4235,3489,82.1
8741,8628,7.9
2373,4378,20.5
3846,4635,71.4
9129,2035,71.4
2195,9064,58.4
5351,5309,56.0
8760,6673,58.4
4047,8159,31.6
6221,6496,81.2
9930,3235,84.4
9557,7411,38.1
8732,7393,97.5
4932,3718,24.4
282,2928,10.8
7630,268,44.0
6326,7988,77.5
7569,2206,25.1
4930,9712,65.8
3526,2944,75.7
5524,5897,69.2
1695,743,98.9
9367,237,86.9
3904,775,11.3
3246,7499,30.8
1656,5524,7.7
1201,676,16.9
6407,4666,77.1
511,4251,5.4
4563,5853,45.3
7778,1162,97.0
517,9982,42.5
6672,7131,35.9
1314,1787,28.2
279,9905,39.8
3375,304,54.6
2352,8199,27.4
3987,5985,42.0
6195,8294,71.9
4763,8242,9.5
5239,2262,20.6
3114,2420,13.6
1775,5210,24.8
909,7828,30.2
2644,7939,96.2
834,3666,38.0
5420,9853,84.7
7938,7181,81.2
2431,4107,51.8
5053,8580,48.3
3388,3530,65.1
3614,3993,42.4
178,7154,91.9
5427,4988,30.0
1893,5299,20.5
2358,3353,87.1
7631,5377,56.7
1931,1237,80.4
7683,5542,71.6
1346,8908,91.3
4597,5487,19.8
3038,4669,88.1
6373,5,46.3
3126,8427,25.0
5953,9557,51.0
3776,1121,78.6
3229,6521,58.8
6019,8788,68.2
5237,7500,36.4
9159,3949,69.2
10000,8300,84.9
5224,2724,68.8
9020,9885,82.0
1495,8314,88.2
9661,4910,13.5
3451,3348,66.8
3318,7314,16.1
5518,3499,80.1
2612,5203,86.6
2548,2995,24.6
7763,9918,69.0
8248,4426,19.2
5252,2328,32.7
4837,6864,14.8
200,2092,55.4
2206,8453,5.3
4565,1804,80.1
1629,2625,72.4
7412,6026,51.8
4540,9291,19.5
6476,4754,83.5
1153,9579,14.5
187,6288,74.4
3115,96,6.3
9633,1385,70.1
7707,9583,70.4
2038,4491,45.7
2482,5368,87.3
3871,6598,40.8
4353,9320,66.6
7882,461,51.8
5478,2078,76.7
3816,3222,98.4
4662,8674,52.6
1441,7879,92.0
7940,4769,15.2
2681,9222,13.3
4722,210,71.6
7641,3860,53.4
7604,3460,76.5
4096,3133,27.7
4341,6609,69.7
5134,8722,39.5
5454,350,69.3
1097,3412,42.3
7400,351,92.1
4797,1364,13.3
9674,4748,77.7
5803,9212,14.6
894,8457,85.7
3339,4855,12.9
2342,6722,94.8
3498,4656,74.0
7641,5985,58.7
3846,2628,85.2
4868,97,87.5
2911,7006,65.4
3047,4469,26.6
451,433,6.1
1436,578,73.9
1530,4473,22.9
1227,3161,37.0
6252,6728,93.7
1851,844,8.6
1197,4716,7.3
295,5257,6.2
2902,6674,77.6
2775,2262,29.8
4179,1322,64.0
4068,8494,31.0
7022,121,41.8
2673,9271,76.7
9022,7671,13.5
8976,5560,41.5
3149,5695,14.2
9580,4754,10.5
4395,5718,43.1
222,1455,59.8
334,9972,80.3
8229,1544,34.1
640,8566,94.9
5510,6416,88.1
5367,8995,66.2
5088,6562,93.4
2283,4210,70.6
6285,7468,27.7
1228,9586,40.2
217,3907,64.9
3969,5017,82.8
6743,3797,76.1
1456,6608,63.9
8566,1466,42.9
6938,5058,13.4
4898,8477,81.0
2446,3942,56.2
9759,3464,20.6
7433,2723,7.8
3207,5937,27.9
2479,1103,61.8
6916,1800,79.4
8031,7907,89.3
3187,9014,14.0
611,8223,71.7
3292,8767,55.3
6037,4151,50.1
9917,2624,31.8
5298,9381,56.3
3297,8199,33.8
2945,9482,36.6
1588,4215,18.3
706,4375,22.5
724,4175,78.0
6833,3819,5.8
5994,4302,26.0
71,7905,6.1
6407,4849,74.1
7844,9787,91.9
8937,8924,13.7
7330,3440,22.6
1738,9904,56.5
960,6064,78.4
3243,5675,47.0
842,8871,90.4
8260,1712,8.7
7257,1815,94.4
6848,1437,53.4
3479,6960,34.7
1255,6503,17.5
8806,4318,76.7
8413,888,69.3
6763,7824,18.5
1685,5060,94.3
3437,2476,49.4
8368,3247,33.9
8047,9273,83.8
6102,2840,43.5
5097,7131,55.4
9869,3109,69.4
3096,6021,83.6
3584,8286,86.7
5948,5957,85.6
1603,1446,80.7
2800,9036,60.3
5507,2072,81.3
355,4733,41.6
8439,4204,46.1
9997,1324,66.1
9810,9454,54.5
7240,46,56.6
5846,2693,35.3
6844,2651,37.1
2915,7409,9.5
9714,2292,64.2
2960,7681,85.8
6715,4641,29.3
289,387,29.7
8049,7774,96.3
2351,444,40.9
5955,2797,42.8
6659,498,70.1
2542,1130,69.4
9827,9931,13.3
4863,1371,59.0
8092,4439,52.2
8700,7251,37.7
6758,7050,31.3
8932,3111,32.8
3713,7884,53.2
3377,5645,80.3
8642,3919,5.7
7601,2976,58.4
7084,5248,79.0
6568,6669,34.7
7428,8211,22.2
9771,6189,75.7
2095,7019,47.0
3567,6432,42.1
1234,8344,95.9
740,4997,85.4
4406,4246,76.3
2779,6313,29.9
153,6221,58.4
6431,3406,22.7
9470,1131,48.2
9214,836,72.6
8182,9604,9.9
9755,3985,25.5
2993,1070,66.8
7265,2558,30.4
7182,8210,80.7
6159,3376,53.6
9196,4597,70.7
5511,7124,52.2
1637,8775,19.1
6658,1184,97.3
5132,147,20.5
6603,4515,26.1
6425,418,22.8
4504,4367,63.6
8352,4169,5.6
7576,7757,63.2
2830,7458,77.4
3725,5603,68.1
4391,5741,45.3
3865,7812,44.5
5641,5340,35.4
8891,1742,61.1
485,3519,28.9
5746,7562,34.0
4877,6594,26.6
7985,8103,8.7
8197,5887,26.5
9917,3484,92.4
6419,5799,81.1
1990,1479,52.4
8085,3805,45.9
2126,2458,85.7
9398,870,76.0
9151,1109,51.2
9842,6022,25.7
7038,7865,10.6
3821,7330,33.3
2443,354,49.0
46,2029,82.5
5577,1591,81.2
1097,4506,25.8
5135,934,36.3
1305,7668,31.6
9652,1362,20.2
4679,941,85.9
4176,1823,42.7
1021,3516,15.8
7155,4506,40.4
8217,4732,73.0
4533,7085,52.3
4593,7087,34.7
3535,866,24.8
8908,7495,70.3
5058,7059,79.6
2030,9171,25.8
1722,9566,39.3
6861,5920,47.6
1316,1774,39.1
3192,2406,14.5
1702,7688,28.7
56,8508,59.1
3594,2565,58.6
2474,8032,50.3
182,6355,19.9
7743,1583,55.0
8729,6380,25.3
4037,427,18.2
7130,9637,57.8
5867,2742,29.5
9476,1774,7.2
7322,9258,37.9
883,4826,20.5
5546,4193,10.7
6936,8244,6.2
4484,1966,54.0
9872,7901,70.8
9415,1910,60.2
5047,7397,20.4
4909,6379,28.6
3191,366,21.9
5721,7507,26.7
5785,2690,27.2
1835,2473,90.7
6339,945,85.3
144,2711,66.6
1316,734,31.5
9608,8915,30.0
4783,9878,51.9
913,4481,8.1
6668,4486,46.1
5988,8561,65.1
32,3457,50.5
7282,9623,25.9
2669,7594,92.9
290,228,7.7
9374,8193,59.5
837,4109,95.9
8788,9140,68.4
722,6763,95.9
4448,4208,45.5
3150,8460,9.6
4025,2415,17.1
1875,4504,76.5
8943,8122,18.3
8799,1311,36.2
5296,1042,48.5
2047,9941,29.3
3457,8141,27.5
1413,5100,46.9
7874,1674,33.2
6650,7403,94.4
176,2678,36.7
4427,6838,41.1
6950,3975,83.0
5985,529,46.6
399,9395,56.1
6260,4631,27.0
3025,383,85.5
291,2494,73.2
5120,3412,45.5
8653,6409,62.4
4396,2974,7.9
2597,6805,63.2
3859,1930,68.9
5685,4148,99.2
5894,4128,65.3
2491,3638,73.3
801,2188,83.1
6220,4309,40.2
9952,8159,71.6
1844,4133,65.2
1424,6690,40.5
8898,165,79.1
7027,7827,61.0
4515,3565,6.7
1841,6468,55.0
3870,770,39.5
414,5742,5.6
9252,3784,14.2
663,1110,74.7
2533,6011,74.4
3309,8332,67.5
5181,2409,85.6
1589,6808,20.8
6049,6074,86.0
8204,1443,79.4
362,3452,9.4
7702,2111,90.0
8223,225,90.6
6232,3629,29.7
722,1142,55.5
7881,5608,91.3
4038,3743,76.0
752,5655,27.8
2132,295,61.7
9093,2707,53.6
2863,8932,98.3
7795,5030,71.8
5039,2239,9.6
7453,9676,60.4
